RBD,DGV_RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,COD_DEPE2,DC_TOT,HH_TOT,mat_hom_tot,mat_muj_tot,mat_total
9477,3,ESC. BASICA Y LICEO IND.SAINT LAWRENCE,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9480,3,COLEGIO PANAMERICAN COLLEGE,SAN MIGUEL,SANTIAGO CENTRO,3,0,0,0,0,0
9481,1,ESCUELA  E INSTITUTO DE MADRID,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9483,8,ESC. TECNICA E INST. COMER. SAINT LAWRENCE,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9484,6,COLEGIO SANTA ROSA,SAN MIGUEL,SANTIAGO CENTRO,2,61,1970,1,1032,1033
9485,4,ESCUELA PARTICULAR HANSEL Y GRETEL,SAN MIGUEL,SANTIAGO CENTRO,2,10,316,97,72,169
9486,2,COLEGIO ESPIRITU SANTO DEL VERBO DIVINO,SAN JOAQUIN,SANTIAGO CENTRO,2,47,1734,481,379,860
9487,0,ESCUELA INDUSTRIAL PART. LAUTARO,SAN MIGUEL,SANTIAGO CENTRO,2,15,397,205,0,205
9488,9,COLEGIO CHILE ANEXO,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9489,7,LICEO COMERCIAL JAVIERA Y J L CARRERA N1,SAN MIGUEL,SANTIAGO CENTRO,2,19,604,139,146,285
9490,0,ESCUELA PARTICULAR LUCILA GODOY,SAN MIGUEL,SANTIAGO CENTRO,2,12,371,99,115,214
9499,4,ESCUELA HOGAR DE CIEGOS SANTA LUCIA,LA CISTERNA,SANTIAGO SUR,2,21,736,50,45,95
9500,1,COLEGIO PART. NUESTRA SRA DEL HUERTO,SAN JOAQUIN,SANTIAGO CENTRO,2,28,945,158,251,409
9502,8,COLEGIO POLIV.ADVENTISTA SANTIAGO SUR,SAN JOAQUIN,SANTIAGO CENTRO,2,43,1558,348,344,692
9503,6,ESCUELA PARTICULAR PIO DOCE,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,22,724,202,173,375
9504,4,ESCUELA PARTICULAR Y COLEGIO CHILE,SAN MIGUEL,SANTIAGO CENTRO,2,96,3672,1079,1017,2096
9505,2,ESCUELA PARTICULAR JOSE A.ALFONSO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,51,1865,559,649,1208
9506,0,ESC.BAS.PROFESORA AIDA RAMOS DIAZ,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,30,953,179,191,370
9507,9,ESCUELA PARTICULAR LAURA VICUNA,SAN JOAQUIN,SANTIAGO CENTRO,2,26,805,1,354,355
9508,7,COLEGIO PARTICULAR POBL. ALESSANDRI,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,13,392,92,89,181
9509,5,COLEGIO SUBERCASEAUX COLLEGE,SAN MIGUEL,SANTIAGO CENTRO,3,31,986,242,153,395
9510,9,COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,22,823,171,172,343
9511,7,ESCUELA PARTICULAR GRAN AVENIDA,SAN MIGUEL,SANTIAGO CENTRO,2,12,403,122,107,229
9512,5,ESCUELA BASICA PARTIC JACQUELINE KENNEDY,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,10,266,48,60,108
9513,3,ESCUELA PARTICULAR SPRING COLLEGE,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9516,8,LICEO INDUSTRIAL DEL VERBO DIVINO,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9517,6,COLEGIO CRISTIANO NATANAEL,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9518,4,COLEGIO PARTICULAR PADRE FIDEL ABARCA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,18,577,81,85,166
9519,2,COLEGIO SANTO CURA DE ARS,SAN MIGUEL,SANTIAGO CENTRO,2,64,1985,547,521,1068
9520,6,PRINCESS MARGARET COLLEGE,SAN MIGUEL,SANTIAGO CENTRO,2,8,258,43,40,83
9521,4,COLEGIO DE LA PURISIMA PARA NINOS SORDOS,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9524,9,ESCUELA BASICA PART. COLEGIO INGLES,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9525,7,ESCUELA ROBERT BADEN POWELL SCHOOL,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9526,5,ESCUELA BAS. ALFRED BINET SCHOOL,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9527,3,ESCUELA PARTICULAR ECOLE NOEL,SAN MIGUEL,SANTIAGO CENTRO,2,20,775,252,233,485
9528,1,ESCUELA PARTICULAR LA RAIZ Y LA ESPIGA,SAN MIGUEL,SANTIAGO CENTRO,2,6,250,0,0,0
9531,1,ESCUELA PARTICULAR MIGUEL DAVILA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,11,300,42,30,72
9533,8,ESCUELA BASICA PARTICULAR RAINBOW SCHOOL,SAN JOAQUIN,SANTIAGO CENTRO,2,10,295,68,40,108
9534,6,COLEGIO SAN DAMIAN,LA FLORIDA,CORDILLERA,2,55,2114,609,608,1217
9535,4,ESCUELA BASICA MAIN SCHOOL,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9536,2,ESCUELA PART.CENTRO EDUC.SANTA MONICA,SAN JOAQUIN,SANTIAGO CENTRO,2,26,816,272,291,563
9537,0,ESCUELA PARTICULAR DIVINA GABRIELA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,13,441,99,82,181
9539,7,ESC. PART. SANTA CATALINA DE SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,2,12,458,128,85,213
9540,0,ESCUELA PARTICULAR SAN CARLOS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,7,278,81,57,138
9543,5,ESCUELA PARTICULAR EL GRECO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,11,300,61,43,104
9544,3,ESCUELA PARTICULAR AMIGOS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,27,837,176,187,363
9547,8,ESCUELA BAS. PART. QUEEN & FLOWER COLLEGE,SAN JOAQUIN,SANTIAGO CENTRO,2,12,465,167,122,289
9549,4,ESCUELA PART. FERNANDO DE ARAGON,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9550,8,ESCUELA ESPECIAL PARTICULAR PAPELUCHO,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9551,6,ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,20,566,133,114,247
9553,2,COLEGIO KINGå«S SCHOOL,SAN MIGUEL,SANTIAGO CENTRO,2,27,885,252,253,505
9554,0,ESCUELA DE PARVULOS PEDRO F.INIGUEZ,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,0,0,0,0,0
9556,7,ESCUELA PARTICULAR MARQUEZ DE OVANDO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,23,792,297,362,659
9557,5,CENTRO ED.ESPECIAL MARIA MONTESSORI,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9558,3,ESCUELA PARTICULAR ROCIO DE LOS ANGELES,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,31,1046,335,330,665
9562,1,ESCUELA BASICA SAINT LAWRENCE,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9564,8,COLEGIO PARROQUIAL SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,2,53,1963,621,609,1230
9565,6,COLEGIO GENERAL ESTANISLAO DEL CANTO,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9566,4,COLEGIO CLARETIANO,SAN MIGUEL,SANTIAGO CENTRO,3,0,0,0,0,0
9567,2,COLEGIO CORAZON DE MARIA,SAN MIGUEL,SANTIAGO CENTRO,3,0,0,0,0,0
9569,9,ESCUELA DE PARVULOS PRINC. FERNANDO DE ARAGON,SAN MIGUEL,SANTIAGO CENTRO,3,0,0,0,0,0
9570,2,INSTITUTO MIGUEL LEON PRADO,SAN MIGUEL,SANTIAGO CENTRO,2,48,1597,522,557,1079
9572,9,ESCUELA PARTICULAR JAVIERA CARRERA,SAN JOAQUIN,SANTIAGO CENTRO,2,15,516,142,126,268
9573,7,ESC.PART.BENJAMIN VICUNA MACKENNA,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9574,5,ESCUELA BASICA PARTICULAR CAMINITO,SAN BERNARDO,SANTIAGO SUR,2,40,1533,308,342,650
9579,6,LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED,SAN JOAQUIN,SANTIAGO CENTRO,4,43,1686,634,34,668
9581,8,LICEO TECNICO A-100 DE SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,4,43,1650,0,645,645
9582,6,LICEO POLIVALENTE FRANCISCO FRIAS V.,LA GRANJA,SANTIAGO SUR,1,24,885,121,86,207
9583,4,CENTRO EDUCACIONAL MUN.MARIANO LATORRE,LA PINTANA,CORDILLERA,1,48,1659,312,336,648
9584,2,LICEO COMERCIAL VATE VICENTE HUIDOBRO,SAN RAMON,SANTIAGO SUR,4,21,739,151,129,280
9585,0,LICEO DOCTOR ALEJANDRO DEL RIO,LA GRANJA,SANTIAGO SUR,1,29,979,150,145,295
9586,9,LICEO MUNICIPALIZADO ARAUCANIA,SAN RAMON,SANTIAGO SUR,1,37,1023,314,246,560
9587,7,LICEO MALAQUIAS CONCHA,LA GRANJA,SANTIAGO SUR,1,47,1595,354,347,701
9588,5,ESCUELA BAS. TECNO SUR,LA GRANJA,SANTIAGO SUR,1,21,784,121,109,230
9589,3,ESCUELA BASICA VENTURA MATURANA BARAHONA,LA GRANJA,SANTIAGO SUR,1,0,0,0,0,0
9590,7,ESCUELA BELGICA,LA GRANJA,SANTIAGO SUR,1,24,896,95,83,178
9591,5,LICEO N523,LA PINTANA,CORDILLERA,1,26,991,188,160,348
9592,3,ESCUELA BASICA SENDERO DEL SABER,SAN RAMON,SANTIAGO SUR,1,24,886,108,101,209
9593,1,ESCUELA BASICA EDUCADORES DE CHILE,SAN RAMON,SANTIAGO SUR,1,21,781,99,93,192
9595,8,ESCUELA CAPITAN AVALOS,LA PINTANA,CORDILLERA,1,26,946,160,151,311
9596,6,LICEO DOMINGO FAUSTINO SARMIENTO,SAN RAMON,SANTIAGO SUR,1,0,0,0,0,0
9597,4,ESCUELA PABLO DE ROKHA,LA PINTANA,CORDILLERA,1,22,792,128,91,219
9598,2,ESCUELA MUNICIPAL VIOLETA PARRA,LA PINTANA,CORDILLERA,1,25,982,158,147,305
9599,0,LICEO MUNICIPAL PURKUYEN,SAN RAMON,SANTIAGO SUR,1,45,1525,297,249,546
9600,8,ESCUELA NANIHUE,SAN RAMON,SANTIAGO SUR,1,19,702,156,130,286
9601,6,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,SAN RAMON,SANTIAGO SUR,1,30,947,171,192,363
9602,4,COLEGIO NERUDA,LA PINTANA,CORDILLERA,1,28,1153,161,154,315
9603,2,LICEO VILLA LA PINTANA,LA PINTANA,CORDILLERA,1,0,0,0,0,0
9604,0,LICEO MUNICIPALIZADO CENT.ED. LA PINTANA,LA PINTANA,CORDILLERA,1,40,1624,313,299,612
9605,9,COLEGIO MUNICIPAL PROCERES DE CHILE,LA GRANJA,SANTIAGO SUR,1,20,744,137,111,248
9606,7,ESCUELA BAS. LA ARAUCANIA,LA GRANJA,SANTIAGO SUR,1,18,658,149,94,243
9607,5,ESCUELA DIFERENCIAL SANTA TERESITA DE LOS AND,LA GRANJA,SANTIAGO SUR,1,5,220,34,32,66
9608,3,CENTRO EDUCACIONAL MIRADOR,SAN RAMON,SANTIAGO SUR,1,28,944,112,75,187
9609,1,ESCUELA BAS. SANITAS,LA GRANJA,SANTIAGO SUR,1,22,791,164,149,313
9610,5,ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA,LA GRANJA,SANTIAGO SUR,1,35,1347,229,200,429
9611,3,ESCUELA BASICA TUPAHUE,SAN RAMON,SANTIAGO SUR,1,19,662,116,112,228
9612,1,ESCUELA BASICA ISLAS DE CHILE,LA GRANJA,SANTIAGO SUR,1,29,1070,156,163,319
9614,8,ESCUELA BASICA KARELMAPU,SAN RAMON,SANTIAGO SUR,1,21,763,160,101,261
9616,4,LICEO VICTOR JARA,LA PINTANA,CORDILLERA,1,31,1158,246,216,462
9617,2,LICEO MUNICIPAL LA GRANJA POETA NERUDA,LA GRANJA,SANTIAGO SUR,1,56,1982,431,353,784
9618,0,ESCUELA BAS. BENJAMIN SUBERCASEAUX,LA GRANJA,SANTIAGO SUR,1,65,2281,531,467,998
9620,2,ESCUELA BASICA JUAN DE DIOS ALDEA,LA PINTANA,CORDILLERA,1,31,1254,165,162,327
9621,0,ESCUELA ALBERTO PAILLAO CATRILEO,LA PINTANA,CORDILLERA,1,0,0,0,0,0
9625,3,ESCUELA BASICA VILLA LA CULTURA,SAN RAMON,SANTIAGO SUR,1,23,806,185,153,338
9626,1,ESCUELA BAS. REINA GUILLERMINA DE HOLANDA,LA GRANJA,SANTIAGO SUR,1,9,350,27,17,44
9629,6,ESCUELA BASICA ALIVEN,SAN RAMON,SANTIAGO SUR,1,23,813,173,132,305
9631,8,ESCUELA ESPECIAL DE ADULTOS,SAN RAMON,SANTIAGO SUR,1,30,968,253,304,557
9634,2,COLEGIO MARISTA MARCELINO CHAMPAGNAT,LA PINTANA,CORDILLERA,2,103,3913,1100,1008,2108
9635,0,ESCUELA ESPECIAL PART. EDUCADORAS AGAZZI,LA GRANJA,SANTIAGO SUR,2,8,352,47,32,79
9636,9,ESCUELA PARTICULAR VENANCIA LEIVA,LA PINTANA,CORDILLERA,2,52,2032,580,506,1086
9637,7,COLEGIO CHRISTIAN GARDEN SCHOOL,LA GRANJA,SANTIAGO SUR,2,72,2866,769,959,1728
9638,5,ESCUELA BÌSICA PADRE ESTEBAN GUMUCIO VIVES,LA GRANJA,SANTIAGO SUR,2,38,973,225,206,431
9639,3,ESCUELA PARTICULAR EMA DIAZ SIERRA,SAN RAMON,SANTIAGO SUR,2,22,716,152,120,272
9642,3,ESCUELA PARTICULAR TTE.DAGOBERTO GODOY,LA GRANJA,SANTIAGO SUR,2,48,1761,786,694,1480
9643,1,INSTITUTO COMERCIAL EMA DIAZ SIERRA-DIUR,SAN RAMON,SANTIAGO SUR,2,14,358,0,0,0
9646,6,COLEGIO POLIVALENTE FRANCISCO RAMIREZ,SAN RAMON,SANTIAGO SUR,2,24,719,268,258,526
9647,4,LICEO SAN FRANCISCO,SAN RAMON,SANTIAGO SUR,2,77,2959,773,834,1607
9648,2,ESCUELA PARTICULAR FRANCISCO DE MIRANDA,SAN RAMON,SANTIAGO SUR,2,17,531,108,105,213
9653,9,ESCUELA BASICA PRESBITERIANA EL SALVADOR,LA GRANJA,SANTIAGO SUR,2,22,828,139,127,266
9654,7,ESCUELA PARTICULAR FRANCISCO RAMIREZ,SAN RAMON,SANTIAGO SUR,2,47,1759,669,767,1436
9655,5,ESCUELA PARTICULAR CLAUDIO MATTE,LA GRANJA,SANTIAGO SUR,2,56,2126,579,613,1192
9656,3,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,LA PINTANA,CORDILLERA,2,65,2568,778,850,1628
9659,8,ESCUELA COLEGIO ALBERTO BLEST GANA,SAN RAMON,SANTIAGO SUR,2,63,2418,831,718,1549
9660,1,ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO,SAN RAMON,SANTIAGO SUR,2,52,1967,602,564,1166
9663,6,ESCUELA PARTICULAR ELSA RAMIREZ,SAN RAMON,SANTIAGO SUR,2,28,563,217,163,380
9664,4,COLEGIO PARTICULAR PUERTO NAVARINO,LA PINTANA,CORDILLERA,2,19,649,137,144,281
9665,2,CENTRO EDUCACIONAL SANTA ROSA DEL SUR,LA PINTANA,CORDILLERA,2,48,1911,444,457,901
9666,0,ESC. PART. CELESTIN FREINET,LA PINTANA,CORDILLERA,2,24,847,211,178,389
9667,9,ESC.PART. ESPECIAL NUESTRO MUNDO,SAN RAMON,SANTIAGO SUR,2,5,209,27,10,37
9668,7,ESCUELA PARTICULAR FORJADORES DEL FUTURO,LA PINTANA,CORDILLERA,2,18,614,86,58,144
9669,5,COLEGIO NUESTRO MUNDO,SAN RAMON,SANTIAGO SUR,2,17,652,154,136,290
9673,3,ESCUELA PARTICULAR ARTURO MATTE LARRAIN,SAN RAMON,SANTIAGO SUR,2,47,1847,542,568,1110
9674,1,ESCUELA BASICA ALAS DE AGUILA,SAN RAMON,SANTIAGO SUR,2,15,539,104,77,181
9676,8,ESCUELA PARTICULAR SAN MARCELO,LA GRANJA,SANTIAGO SUR,2,20,673,148,129,277
9680,6,COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,LA PINTANA,CORDILLERA,2,23,906,212,204,416
9681,4,ESCUELA PARTICULAR ELLIOT COLLEGE,LA GRANJA,SANTIAGO SUR,2,0,0,0,0,0
9684,9,COLEGIO SAN GREGORIO DE LA SALLE,LA GRANJA,SANTIAGO SUR,2,55,2063,485,525,1010
9685,7,ESCUELA BASICA PARTIC ESTRELLA DE CHILE,LA GRANJA,SANTIAGO SUR,2,20,640,156,152,308
9686,5,LICEO TÌäCNICO CLOTARIO BLEST RIFFO,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,4,23,760,116,213,329
9687,3,LICEO CHRISTA MC AULIFFE,EL BOSQUE,SANTIAGO SUR,1,27,867,154,204,358
9688,1,LICEO JUAN GOMEZ MILLAS,EL BOSQUE,SANTIAGO SUR,1,40,1250,233,238,471
9690,3,CENTRO DUC.CARDENAL JOSE MARIA CARO,LO ESPEJO,SANTIAGO SUR,1,31,823,201,145,346
9691,1,LICEO POLIVALENTE MINISTRO ABDON CIFUENTES ESPINOZA,LA CISTERNA,SANTIAGO SUR,1,0,0,0,0,0
9693,8,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,LA CISTERNA,SANTIAGO SUR,1,76,2888,740,409,1149
9694,6,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,4,22,719,179,111,290
9695,4,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,45,1456,394,228,622
9697,0,LICEO POLIVALENTE,LO ESPEJO,SANTIAGO SUR,1,39,1328,186,174,360
9698,9,ESCUELA BASICA AVIADORES,EL BOSQUE,SANTIAGO SUR,1,21,716,178,160,338
9699,7,COLEGIO NACIONES UNIDAS,LA CISTERNA,SANTIAGO SUR,1,23,793,213,160,373
9700,4,COLEGIO PALESTINO,LA CISTERNA,SANTIAGO SUR,1,23,774,159,126,285
9701,2,LICEO POLIVALENTE OLOF PALME,LA CISTERNA,SANTIAGO SUR,1,30,1017,246,235,481
9702,0,ESCUELA BASICA MARIO ARCE GATICA,EL BOSQUE,SANTIAGO SUR,1,23,802,166,147,313
9703,9,ESCUELA ESPERANZA JOVEN,LA CISTERNA,SANTIAGO SUR,1,21,742,180,122,302
9704,7,ESCUELA LO VALLEDOR,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,16,545,72,42,114
9705,5,ESCUELA BASICA SALOMON SACK,LO ESPEJO,SANTIAGO SUR,1,21,728,127,127,254
9706,3,ESCUELA BAS. OSCAR ENCALADA YOVANOVICH,LA CISTERNA,SANTIAGO SUR,1,22,818,214,181,395
9707,1,ESCUELA CONQUISTANDO FUTURO,LO ESPEJO,SANTIAGO SUR,1,0,0,0,0,0
9709,8,ESCUELA BLUE STAR COLLEGE,LO ESPEJO,SANTIAGO SUR,1,23,703,70,66,136
9710,1,ESCUELA BASICA SANTA ADRIANA,LO ESPEJO,SANTIAGO SUR,1,20,720,84,59,143
9713,6,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,EL BOSQUE,SANTIAGO SUR,1,29,907,198,153,351
9714,4,ESCUELA BASICA JOSE MARTI,EL BOSQUE,SANTIAGO SUR,1,18,646,201,195,396
9715,2,ESCUELA BASICA VILLA SANTA ELENA,EL BOSQUE,SANTIAGO SUR,1,22,747,142,103,245
9716,0,ESCUELA BASICA ACAPULCO,LO ESPEJO,SANTIAGO SUR,1,24,843,146,135,281
9717,9,ESCUELA CIUDAD DE LYON,EL BOSQUE,SANTIAGO SUR,1,18,694,129,105,234
9718,7,ESCUELA BASICA PAUL HARRIS,EL BOSQUE,SANTIAGO SUR,1,21,718,135,135,270
9719,5,ESCUELA BASICA,LO ESPEJO,SANTIAGO SUR,1,22,850,172,146,318
9720,9,COLEGIO HERNAN OLGUIN,LO ESPEJO,SANTIAGO SUR,1,58,2082,433,402,835
9721,7,ESCUELA NEMESIO ANTUNEZ,EL BOSQUE,SANTIAGO SUR,1,19,705,142,114,256
9722,5,LICEO PORTAL DE LA CISTERNA,LA CISTERNA,SANTIAGO SUR,1,17,430,94,59,153
9726,8,LICEO TENIENTE FRANCISCO MERY AGUIRRE,LO ESPEJO,SANTIAGO SUR,1,42,1329,340,267,607
9727,6,ESCUELA CIUDAD DE BARCELONA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,23,855,135,102,237
9728,4,ESCUELA DIFERENCIAL PARA NINOS SORDOS,EL BOSQUE,SANTIAGO SUR,1,10,396,21,15,36
9729,2,ESCUELA VILLA SUR,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,20,754,155,118,273
9730,6,COLEGIO ANTU,LA CISTERNA,SANTIAGO SUR,1,20,686,165,167,332
9732,2,ESCUELA SERGIO SILVA ACUNA,LA CISTERNA,SANTIAGO SUR,1,0,0,0,0,0
9733,0,ESCUELA BASICA CLARA  ESTRELLA,LO ESPEJO,SANTIAGO SUR,1,21,792,149,161,310
9734,9,ESCUELA  RAUL SAEZ SAEZ,LO ESPEJO,SANTIAGO SUR,1,26,797,104,77,181
9736,5,ESCUELA BASICA BERNARDO Oå«HIGGINS,LO ESPEJO,SANTIAGO SUR,1,25,906,173,159,332
9738,1,COLEGIO PARQUE LAS AMERICAS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,26,892,185,173,358
9740,3,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,LO ESPEJO,SANTIAGO SUR,1,21,709,129,99,228
9741,1,ESCUELA BASICA COEDUCACIONAL,LO ESPEJO,SANTIAGO SUR,1,23,859,152,139,291
9743,8,LICEO ELENA CAFFARENA MORICE,EL BOSQUE,SANTIAGO SUR,1,0,0,0,0,0
9744,6,ESCUELA BASICA,LO ESPEJO,SANTIAGO SUR,1,0,0,0,0,0
9745,4,ESCUELA BRISAS DEL MAIPO,LA CISTERNA,SANTIAGO SUR,1,0,0,0,0,0
9747,0,C.E.I.A.PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,18,431,193,177,370
9748,9,ESCUELA POLITECNICA DE ADULTOS,EL BOSQUE,SANTIAGO SUR,1,0,0,0,0,0
9749,7,ESCUELA ESPECIAL DE ADULTOS,SAN JOAQUIN,SANTIAGO CENTRO,1,0,0,0,0,0
9750,0,COLEGIO LO ESPEJO,LO ESPEJO,SANTIAGO SUR,2,29,1023,236,256,492
9752,7,COLEGIO BRITANIA,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9754,3,INSTITUTO COMERCIAL PARTICULAR LA CISTERNA,LA CISTERNA,SANTIAGO SUR,2,41,1194,238,254,492
9755,1,COLEGIO NUR,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9757,8,CENTRO EDUCACIONAL SANTA CLARA,LA CISTERNA,SANTIAGO SUR,2,56,2002,1,1025,1026
9758,6,COLEGIO SANTA ISABEL DE HUNGRIA,LA CISTERNA,SANTIAGO SUR,2,60,2250,561,640,1201
9759,4,LICEO LAURA VICUNA,LA CISTERNA,SANTIAGO SUR,2,32,1167,0,693,693
9760,8,ESCUELA ESPECIAL PARTICULAR YUNGAY,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9762,4,LICEO POLITECNICO GALVARINO N.2,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9766,7,COLEGIO SANTA MARIA DE LOS ANGELES,LA CISTERNA,SANTIAGO SUR,2,28,897,257,310,567
9767,5,LICEO MADRE CECILIA LAZZERI,LA CISTERNA,SANTIAGO SUR,2,55,2023,441,708,1149
9768,3,ESCUELA Y LICEO LIAHONA,EL BOSQUE,SANTIAGO SUR,2,73,2894,735,834,1569
9770,5,COLEGIO MANUEL ARRIARAN BARROS,LA CISTERNA,SANTIAGO SUR,3,0,0,0,0,0
9771,3,CHILEAN EAGLES COLLEGE N.3,LA CISTERNA,SANTIAGO SUR,2,35,1253,343,346,689
9772,1,ESCUELA ESPECIAL NTA SENORA DE LAS PENAS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,8,317,34,36,70
9777,2,ENGLISH LADIES SCHOOL,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9778,0,ESCUELA JOSE ABELARDO NUNEZ Nå¼ 1,EL BOSQUE,SANTIAGO SUR,2,50,2001,572,566,1138
9779,9,ESCUELA TECNICA SANTA ROSA,LA CISTERNA,SANTIAGO SUR,2,51,2030,237,330,567
9780,2,COLEGIO TENIENTE DAGOBERTO GODOY,EL BOSQUE,SANTIAGO SUR,2,52,2010,745,773,1518
9781,0,CENTRO POLITECNICO PARTICULAR SAN RAMON,LA CISTERNA,SANTIAGO SUR,2,101,4100,715,1046,1761
9782,9,CENTRO EDUCACIONAL LINCOLN COLLEGE,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9784,5,LICEO POLIVALENTE LA CISTERNA Nå¡1,LA CISTERNA,SANTIAGO SUR,2,12,323,90,10,100
9785,3,ESCUELA PARTICULAR MARIA AUXILIADORA,LA CISTERNA,SANTIAGO SUR,2,0,0,0,0,0
9786,1,ROSA MARCKMANN DE GONZALEZ,LA CISTERNA,SANTIAGO SUR,2,32,1291,337,324,661
9788,8,ESCUELA PARTICULAR GRACIELA L.DE IBANEZ,LA CISTERNA,SANTIAGO SUR,2,33,1211,245,212,457
9789,6,ESCUELA PARTICULAR PABLO GOYENECHE IVER,LA CISTERNA,SANTIAGO SUR,2,14,409,90,48,138
9791,8,ESCUELA PARTICULAR CHILDREN`S COLLEGE,LA CISTERNA,SANTIAGO SUR,2,7,236,0,0,0
9792,6,ESCUELA BASICA EL BOSQUE,EL BOSQUE,SANTIAGO SUR,2,0,0,0,0,0
9794,2,COLEGIO SANTA FE,EL BOSQUE,SANTIAGO SUR,2,0,0,0,0,0
9796,9,ESC. PART.ADVENTISTA BUENAVENTURA,LO ESPEJO,SANTIAGO SUR,2,37,1419,387,361,748
9797,7,COLEGIO ADVENTISTA LA CISTERNA,LA CISTERNA,SANTIAGO SUR,2,29,984,273,280,553
9799,3,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,2,99,3767,1032,1049,2081
9800,0,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,LO ESPEJO,SANTIAGO SUR,2,50,1996,561,628,1189
9801,9,COLEGIO POLIV. SAINT ORLAND,LA CISTERNA,SANTIAGO SUR,2,39,1449,374,362,736
9803,5,ESCUELA PARTICULAR HISPANO AMERICANO,EL BOSQUE,SANTIAGO SUR,2,27,798,189,204,393
